,Date,Rented_Bike_Count,Hour,Temperature,Humidity,Wind_speed,Visibility,Dew_point_temperature,Solar_Radiation,Rainfall,Snowfall,Seasons,Holiday,Functioning_Day,Hotness
208,09/12/2017,546,16,4.4,33.0,1.6,,-10.5,"0,4",0.0,0.0,Winter,No Holiday,Yes,4.4
209,09/12/2017,481,17,3.5,37.0,1.8,1963.0,-9.8,"0,1",0.0,0.0,Winter,No Holiday,Yes,3.5
210,09/12/2017,384,18,2.5,41.0,1.0,1974.0,-9.4,"0,0",0.0,0.0,Winter,No Holiday,Yes,2.5
211,09/12/2017,275,19,1.5,48.0,0.4,1878.0,-8.3,"0,0",0.0,0.0,Winter,No Holiday,Yes,1.5
212,09/12/2017,298,20,0.8,51.0,1.4,1848.0,-8.2,"0,0",0.0,0.0,Winter,No Holiday,Yes,0.8
213,09/12/2017,321,21,-0.1,55.0,0.7,1654.0,-8.0,"0,0",0.0,0.0,Winter,No Holiday,Yes,-0.1
214,09/12/2017,289,22,-0.5,55.0,0.6,1655.0,-8.4,"0,0",0.0,0.0,Winter,No Holiday,Yes,-0.5
215,09/12/2017,265,23,-0.1,54.0,1.3,1570.0,-8.3,"0,0",0.0,0.0,Winter,No Holiday,Yes,-0.1
216,10/12/2017,326,0,-0.2,55.0,1.0,1629.0,-8.1,"0,0",0.0,0.0,Winter,No Holiday,Yes,-0.2
217,10/12/2017,280,1,-0.2,54.0,0.5,1747.0,-8.4,"0,0",0.0,0.0,Winter,No Holiday,Yes,-0.2
218,10/12/2017,243,2,0.2,52.0,0.7,1726.0,-8.5,"0,0",0.0,0.0,Winter,No Holiday,Yes,0.2
219,10/12/2017,169,3,0.3,53.0,0.5,1748.0,-8.1,"0,0",0.0,0.0,Winter,No Holiday,Yes,0.3
220,10/12/2017,71,4,0.4,52.0,1.6,1816.0,-8.3,"0,0",0.0,0.0,Winter,No Holiday,Yes,0.4
221,10/12/2017,13,5,0.3,74.0,1.0,178.0,-3.7,"0,0",0.0,0.7,Winter,No Holiday,Yes,0.3
222,10/12/2017,9,6,-0.5,,0.9,91.0,-1.9,"0,0",2.5,2.7,Winter,No Holiday,Yes,-0.5
223,10/12/2017,20,7,-0.4,92.0,1.1,121.0,-1.5,"0,0",0.0,4.0,Winter,No Holiday,Yes,-0.4
224,10/12/2017,35,8,-0.2,,1.2,378.0,-1.6,"0,0",0.0,4.1,Winter,No Holiday,Yes,-0.2
225,10/12/2017,31,9,0.2,90.0,1.0,305.0,-1.2,"0,0",1.6,4.3,Winter,No Holiday,Yes,0.2
226,10/12/2017,19,10,0.5,91.0,0.4,143.0,-0.8,"0,0",0.0,4.3,Winter,No Holiday,Yes,0.5
227,10/12/2017,58,11,0.9,92.0,0.9,137.0,-0.2,"0,03",0.0,3.9,Winter,No Holiday,Yes,0.9
228,10/12/2017,119,12,2.3,88.0,0.3,,0.5,"0,28",0.0,3.1,Winter,No Holiday,Yes,2.3
229,10/12/2017,182,13,3.3,,1.1,230.0,1.3,"0,54",0.0,2.1,Winter,No Holiday,Yes,3.3
230,10/12/2017,235,14,4.2,85.0,0.7,325.0,1.8,"0,65",0.0,1.4,Winter,No Holiday,Yes,4.2
231,10/12/2017,180,15,6.7,63.0,4.5,,0.1,"0,35",0.0,1.0,Winter,No Holiday,Yes,6.7
232,10/12/2017,214,16,5.4,71.0,3.5,622.0,0.5,"0,2",0.0,0.5,Winter,No Holiday,Yes,5.4
233,10/12/2017,226,17,3.6,65.0,4.3,1061.0,-2.3,"0,03",0.0,0.4,Winter,No Holiday,Yes,3.6
234,10/12/2017,210,18,2.0,61.0,3.0,2000.0,-4.7,"0,0",0.0,0.0,Winter,No Holiday,Yes,2.0
235,10/12/2017,181,19,1.6,53.0,4.0,2000.0,-6.9,"0,0",0.0,0.0,Winter,No Holiday,Yes,1.6
236,10/12/2017,165,20,0.6,,3.9,1954.0,-6.9,"0,0",0.0,0.0,Winter,No Holiday,Yes,0.6
237,10/12/2017,167,21,0.0,59.0,3.0,1862.0,-7.0,"0,0",0.0,0.0,Winter,No Holiday,Yes,0.0
238,10/12/2017,152,22,-1.0,56.0,4.7,2000.0,-8.6,"0,0",0.0,0.0,Winter,No Holiday,Yes,-1.0
239,10/12/2017,148,23,-1.4,43.0,,2000.0,-12.3,"0,0",0.0,0.0,Winter,No Holiday,Yes,-1.4
240,11/12/2017,125,0,-2.5,39.0,3.4,2000.0,-14.5,"0,0",0.0,0.0,Winter,No Holiday,Yes,-2.5
241,11/12/2017,111,1,-3.4,36.0,3.8,,-16.3,"0,0",0.0,0.0,Winter,No Holiday,Yes,-3.4
242,11/12/2017,67,2,-4.2,,3.4,2000.0,-17.4,"0,0",0.0,0.0,Winter,No Holiday,Yes,-4.2
243,11/12/2017,45,3,-4.7,38.0,2.4,2000.0,-16.8,"0,0",0.0,0.0,Winter,No Holiday,Yes,-4.7
244,11/12/2017,44,4,-5.2,35.0,3.2,2000.0,-18.3,"0,0",0.0,0.0,Winter,No Holiday,Yes,-5.2
245,11/12/2017,86,5,-5.6,38.0,3.2,1974.0,-17.6,"0,0",0.0,0.0,Winter,No Holiday,Yes,-5.6
246,11/12/2017,136,6,-5.9,39.0,2.9,1979.0,-17.6,"0,0",0.0,0.0,Winter,No Holiday,Yes,-5.9
247,11/12/2017,325,7,-6.0,39.0,3.1,,-17.7,"0,0",0.0,0.0,Winter,No Holiday,Yes,-6.0
248,11/12/2017,653,8,-6.0,38.0,3.6,1994.0,-18.0,"0,01",0.0,0.0,Winter,No Holiday,Yes,-6.0
249,11/12/2017,326,9,-5.9,36.0,,1941.0,-18.6,"0,1",0.0,0.0,Winter,No Holiday,Yes,-5.9
250,11/12/2017,212,10,-5.3,32.0,4.5,2000.0,-19.4,"0,62",0.0,0.0,Winter,No Holiday,Yes,-5.3
251,11/12/2017,226,11,-4.7,36.0,,2000.0,-17.5,"1,0",0.0,0.0,Winter,No Holiday,Yes,-4.7
252,11/12/2017,247,12,-5.2,33.0,4.6,1973.0,-19.0,"1,26",0.0,0.0,Winter,No Holiday,Yes,-5.2
253,11/12/2017,241,13,-5.4,32.0,5.1,1986.0,-19.5,"1,24",0.0,0.0,Winter,No Holiday,Yes,-5.4
254,11/12/2017,253,14,-5.4,31.0,4.1,1945.0,-19.9,"1,13",0.0,0.0,Winter,No Holiday,Yes,-5.4
255,11/12/2017,269,15,-5.5,33.0,4.5,2000.0,-19.2,"0,92",0.0,0.0,Winter,No Holiday,Yes,-5.5
256,11/12/2017,277,16,-6.0,40.0,4.0,2000.0,-17.4,"0,55",0.0,0.0,Winter,No Holiday,Yes,-6.0
257,11/12/2017,361,17,-7.1,44.0,4.2,2000.0,-17.3,"0,18",0.0,0.0,Winter,No Holiday,Yes,-7.1
258,11/12/2017,557,18,-7.9,43.0,3.3,2000.0,-18.3,"0,0",0.0,0.0,Winter,No Holiday,Yes,-7.9
259,11/12/2017,371,19,-8.6,45.0,3.9,2000.0,-18.4,"0,0",0.0,0.0,Winter,No Holiday,Yes,-8.6
260,11/12/2017,254,20,-9.3,49.0,3.8,2000.0,-18.0,"0,0",0.0,0.0,Winter,No Holiday,Yes,-9.3
261,11/12/2017,266,21,-9.7,51.0,2.5,2000.0,-17.9,"0,0",0.0,0.0,Winter,No Holiday,Yes,-9.7
262,11/12/2017,222,22,-10.2,50.0,3.0,2000.0,-18.6,"0,0",0.0,0.0,Winter,No Holiday,Yes,-10.2
263,11/12/2017,174,23,-10.7,53.0,1.2,2000.0,-18.4,"0,0",0.0,0.0,Winter,No Holiday,Yes,-10.7
264,12/12/2017,133,0,-11.0,51.0,1.1,2000.0,-19.1,"0,0",0.0,0.0,Winter,No Holiday,Yes,-11.0
265,12/12/2017,127,1,-11.2,51.0,1.1,,-19.3,"0,0",0.0,0.0,Winter,No Holiday,Yes,-11.2
266,12/12/2017,95,2,-11.5,50.0,0.7,2000.0,-19.8,"0,0",0.0,0.0,Winter,No Holiday,Yes,-11.5
267,12/12/2017,54,3,-11.6,50.0,2.2,1995.0,-19.9,"0,0",0.0,0.0,Winter,No Holiday,Yes,-11.6
268,12/12/2017,46,4,-11.6,47.0,2.1,1982.0,-20.6,"0,0",0.0,0.0,Winter,No Holiday,Yes,-11.6
269,12/12/2017,65,5,-11.6,45.0,2.8,1951.0,-21.1,"0,0",0.0,0.0,Winter,No Holiday,Yes,-11.6
270,12/12/2017,104,6,-11.8,47.0,2.5,1973.0,-20.8,"0,0",0.0,0.0,Winter,No Holiday,Yes,-11.8
271,12/12/2017,280,7,-12.1,50.0,2.3,1929.0,-20.4,"0,0",0.0,0.0,Winter,No Holiday,Yes,-12.1
272,12/12/2017,580,8,-12.3,52.0,1.3,1914.0,-20.1,"0,0",0.0,0.0,Winter,No Holiday,Yes,-12.3
273,12/12/2017,275,9,-11.8,46.0,2.9,1956.0,-21.1,"0,1",0.0,0.0,Winter,No Holiday,Yes,-11.8
274,12/12/2017,184,10,-10.5,45.0,3.3,1855.0,-20.1,"0,6",0.0,0.0,Winter,No Holiday,Yes,-10.5
275,12/12/2017,201,11,-9.4,42.0,3.1,1815.0,-19.9,"0,93",0.0,0.0,Winter,No Holiday,Yes,-9.4
276,12/12/2017,228,12,-8.3,35.0,2.9,1967.0,-21.0,"1,14",0.0,0.0,Winter,No Holiday,Yes,-8.3
277,12/12/2017,225,13,-6.9,37.0,2.4,1955.0,-19.1,"1,22",0.0,0.0,Winter,No Holiday,Yes,-6.9
278,12/12/2017,258,14,-5.4,32.0,2.0,1930.0,-19.5,"1,12",0.0,0.0,Winter,No Holiday,Yes,-5.4
279,12/12/2017,250,15,-5.8,30.0,2.8,2000.0,-20.6,"0,92",0.0,0.0,Winter,No Holiday,Yes,-5.8
280,12/12/2017,248,16,-6.0,29.0,2.8,1983.0,-21.2,"0,58",0.0,0.0,Winter,No Holiday,Yes,-6.0
281,12/12/2017,305,17,-7.0,32.0,2.6,2000.0,-20.9,"0,19",0.0,0.0,Winter,No Holiday,Yes,-7.0
282,12/12/2017,529,18,-7.7,36.0,1.0,2000.0,-20.2,"0,0",0.0,0.0,Winter,No Holiday,Yes,-7.7
283,12/12/2017,350,19,-8.2,43.0,1.1,2000.0,-18.5,"0,0",0.0,0.0,Winter,No Holiday,Yes,-8.2
284,12/12/2017,260,20,-8.4,42.0,1.0,2000.0,-19.0,"0,0",0.0,0.0,Winter,No Holiday,Yes,-8.4
285,12/12/2017,270,21,-8.8,43.0,1.4,1999.0,-19.1,"0,0",0.0,0.0,Winter,No Holiday,Yes,-8.8
286,12/12/2017,256,22,-9.0,45.0,1.3,1999.0,-18.7,"0,0",0.0,0.0,Winter,No Holiday,Yes,-9.0
287,12/12/2017,173,23,-9.3,47.0,2.1,2000.0,-18.5,"0,0",0.0,0.0,Winter,No Holiday,Yes,-9.3
288,13/12/2017,168,0,-9.5,48.0,1.3,1996.0,-18.4,"0,0",0.0,0.0,Winter,No Holiday,Yes,-9.5
289,13/12/2017,183,1,-10.2,52.0,1.6,1997.0,-18.2,"0,0",0.0,0.0,Winter,No Holiday,Yes,-10.2
290,13/12/2017,120,2,-10.4,53.0,1.8,1949.0,-18.1,"0,0",0.0,0.0,Winter,No Holiday,Yes,-10.4
291,13/12/2017,79,3,-10.9,55.0,1.8,1913.0,-18.1,"0,0",0.0,0.0,Winter,No Holiday,Yes,-10.9
292,13/12/2017,41,4,-11.4,58.0,1.3,1907.0,-18.0,"0,0",0.0,0.0,Winter,No Holiday,Yes,-11.4
293,13/12/2017,68,5,-11.5,58.0,1.1,1923.0,-18.1,"0,0",0.0,0.0,Winter,No Holiday,Yes,-11.5
294,13/12/2017,109,6,-11.9,57.0,1.1,1974.0,-18.7,"0,0",0.0,0.0,Winter,No Holiday,Yes,-11.9
295,13/12/2017,310,7,-11.7,53.0,1.6,1998.0,-19.3,"0,0",0.0,0.0,Winter,No Holiday,Yes,-11.7
296,13/12/2017,591,8,-11.4,47.0,3.3,2000.0,-20.4,"0,0",0.0,0.0,Winter,No Holiday,Yes,-11.4
297,13/12/2017,340,9,-11.1,46.0,3.4,1981.0,-20.4,"0,1",0.0,0.0,Winter,No Holiday,Yes,-11.1
298,13/12/2017,202,10,-9.5,39.0,2.1,1875.0,-20.9,"0,6",0.0,0.0,Winter,No Holiday,Yes,-9.5
299,13/12/2017,251,11,-8.1,35.0,1.8,1806.0,-20.9,"0,96",0.0,0.0,Winter,No Holiday,Yes,-8.1
300,13/12/2017,267,12,-6.5,30.0,2.9,1945.0,-21.2,"1,17",0.0,0.0,Winter,No Holiday,Yes,-6.5
301,13/12/2017,251,13,-5.8,28.0,2.9,1887.0,-21.4,"1,23",0.0,0.0,Winter,No Holiday,Yes,-5.8
302,13/12/2017,240,14,-4.7,27.0,2.9,1883.0,-20.8,"1,12",0.0,0.0,Winter,No Holiday,Yes,-4.7
303,13/12/2017,240,15,-4.9,26.0,3.1,1887.0,-21.5,"0,89",0.0,0.0,Winter,No Holiday,Yes,-4.9
304,13/12/2017,278,16,-4.5,26.0,2.2,2000.0,-21.1,"0,56",0.0,0.0,Winter,No Holiday,Yes,-4.5
305,13/12/2017,392,17,-5.6,29.0,1.7,2000.0,-20.8,"0,18",0.0,0.0,Winter,No Holiday,Yes,-5.6
306,13/12/2017,537,18,-6.6,33.0,1.1,2000.0,-20.2,"0,0",0.0,0.0,Winter,No Holiday,Yes,-6.6
307,13/12/2017,373,19,-6.6,31.0,1.6,2000.0,-20.9,"0,0",0.0,0.0,Winter,No Holiday,Yes,-6.6
308,13/12/2017,263,20,-7.6,35.0,0.8,2000.0,-20.4,"0,0",0.0,0.0,Winter,No Holiday,Yes,-7.6
309,13/12/2017,271,21,-8.3,39.0,1.0,2000.0,-19.8,"0,0",0.0,0.0,Winter,No Holiday,Yes,-8.3
310,13/12/2017,271,22,-8.9,39.0,,2000.0,-20.3,"0,0",0.0,0.0,Winter,No Holiday,Yes,-8.9
311,13/12/2017,174,23,-9.2,44.0,0.4,1978.0,-19.2,"0,0",0.0,0.0,Winter,No Holiday,Yes,-9.2
312,14/12/2017,171,0,-9.5,50.0,0.6,1953.0,-18.0,"0,0",0.0,0.0,Winter,No Holiday,Yes,-9.5
313,14/12/2017,170,1,-9.8,48.0,0.8,2000.0,-18.7,"0,0",0.0,0.0,Winter,No Holiday,Yes,-9.8
314,14/12/2017,107,2,-10.6,44.0,0.8,1903.0,-20.5,"0,0",0.0,0.0,Winter,No Holiday,Yes,-10.6
315,14/12/2017,80,3,-10.7,48.0,0.4,1651.0,-19.6,"0,0",0.0,0.0,Winter,No Holiday,Yes,-10.7
316,14/12/2017,52,4,-11.0,50.0,0.8,1718.0,-19.4,"0,0",0.0,0.0,Winter,No Holiday,Yes,-11.0
317,14/12/2017,62,5,-10.8,48.0,0.8,1648.0,-19.6,"0,0",0.0,0.0,Winter,No Holiday,Yes,-10.8
318,14/12/2017,108,6,-11.0,55.0,0.8,1541.0,-18.2,"0,0",0.0,0.0,Winter,No Holiday,Yes,-11.0
319,14/12/2017,279,7,-10.9,57.0,,1387.0,-17.7,"0,0",0.0,0.0,Winter,No Holiday,Yes,-10.9
320,14/12/2017,621,8,-10.4,54.0,1.1,1432.0,-17.9,"0,01",0.0,0.0,Winter,No Holiday,Yes,-10.4
321,14/12/2017,305,9,-9.4,44.0,0.5,1680.0,-19.4,"0,13",0.0,0.0,Winter,No Holiday,Yes,-9.4
322,14/12/2017,189,10,-7.7,43.0,,1555.0,-18.1,"0,35",0.0,0.0,Winter,No Holiday,Yes,-7.7
323,14/12/2017,247,11,-6.1,38.0,1.0,1587.0,-18.1,"0,52",0.0,0.0,Winter,No Holiday,Yes,-6.1
324,14/12/2017,278,12,-4.9,34.0,1.3,1768.0,-18.3,"0,6",0.0,0.0,Winter,No Holiday,Yes,-4.9
325,14/12/2017,282,13,-3.8,32.0,0.9,,-18.1,"0,52",0.0,0.0,Winter,No Holiday,Yes,-3.8
326,14/12/2017,294,14,-2.7,28.0,0.7,,-18.7,"0,65",0.0,0.0,Winter,No Holiday,Yes,-2.7
327,14/12/2017,301,15,-2.5,29.0,1.1,1667.0,-18.1,"0,48",0.0,0.0,Winter,No Holiday,Yes,-2.5
328,14/12/2017,335,16,-2.4,28.0,0.9,1878.0,-18.4,"0,35",0.0,0.0,Winter,No Holiday,Yes,-2.4
329,14/12/2017,382,17,-2.9,31.0,0.6,1723.0,-17.7,"0,09",0.0,0.0,Winter,No Holiday,Yes,-2.9
330,14/12/2017,612,18,-3.5,35.0,1.1,1414.0,-16.7,"0,0",0.0,0.0,Winter,No Holiday,Yes,-3.5
331,14/12/2017,410,19,-4.2,40.0,0.9,1216.0,-15.8,"0,0",0.0,0.0,Winter,No Holiday,Yes,-4.2
332,14/12/2017,277,20,-4.8,43.0,1.1,1397.0,-15.4,"0,0",0.0,0.0,Winter,No Holiday,Yes,-4.8
333,14/12/2017,316,21,-4.8,,0.8,1351.0,-14.9,"0,0",0.0,0.0,Winter,No Holiday,Yes,-4.8
334,14/12/2017,309,22,-4.9,,1.1,1369.0,-15.3,"0,0",0.0,0.0,Winter,No Holiday,Yes,-4.9
335,14/12/2017,211,23,-5.6,53.0,1.2,1290.0,-13.6,"0,0",0.0,0.0,Winter,No Holiday,Yes,-5.6
336,15/12/2017,227,0,-5.7,53.0,0.6,1262.0,-13.7,"0,0",0.0,0.0,Winter,No Holiday,Yes,-5.7
337,15/12/2017,241,1,-6.3,,0.4,1148.0,-13.4,"0,0",0.0,0.0,Winter,No Holiday,Yes,-6.3
338,15/12/2017,162,2,-6.8,58.0,0.4,1089.0,-13.6,"0,0",0.0,0.0,Winter,No Holiday,Yes,-6.8
339,15/12/2017,110,3,-6.9,56.0,0.5,,-14.2,"0,0",0.0,0.0,Winter,No Holiday,Yes,-6.9
340,15/12/2017,69,4,-7.1,59.0,0.8,1058.0,-13.7,"0,0",0.0,0.0,Winter,No Holiday,Yes,-7.1
341,15/12/2017,68,5,-7.5,64.0,,989.0,-13.1,"0,0",0.0,0.0,Winter,No Holiday,Yes,-7.5
342,15/12/2017,129,6,-7.4,64.0,0.7,906.0,-13.0,"0,0",0.0,0.0,Winter,No Holiday,Yes,-7.4
343,15/12/2017,285,7,-7.0,63.0,0.6,865.0,-12.8,"0,0",0.0,0.0,Winter,No Holiday,Yes,-7.0
344,15/12/2017,658,8,-6.6,64.0,1.1,791.0,-12.2,"0,0",0.0,0.0,Winter,No Holiday,Yes,-6.6
345,15/12/2017,330,9,-5.9,60.0,0.6,691.0,-12.4,"0,09",0.0,0.0,Winter,No Holiday,Yes,-5.9
346,15/12/2017,221,10,-4.6,52.0,0.8,648.0,-12.9,"0,34",0.0,0.0,Winter,No Holiday,Yes,-4.6
347,15/12/2017,279,11,-2.9,46.0,1.0,809.0,-12.9,"0,42",0.0,0.0,Winter,No Holiday,Yes,-2.9
348,15/12/2017,309,12,-2.5,43.0,0.7,895.0,-13.3,"0,34",0.0,0.0,Winter,No Holiday,Yes,-2.5
349,15/12/2017,325,13,-1.6,40.0,0.3,868.0,-13.4,"0,32",0.0,0.0,Winter,No Holiday,Yes,-1.6
350,15/12/2017,329,14,-0.7,39.0,,826.0,-12.9,"0,35",0.0,0.0,Winter,No Holiday,Yes,-0.7
351,15/12/2017,342,15,0.1,35.0,1.5,946.0,-13.5,"0,42",0.0,0.0,Winter,No Holiday,Yes,0.1
352,15/12/2017,354,16,0.0,37.0,0.6,994.0,-12.9,"0,13",0.0,0.0,Winter,No Holiday,Yes,0.0
353,15/12/2017,464,17,-0.2,39.0,0.8,1016.0,-12.5,"0,0",0.0,0.0,Winter,No Holiday,Yes,-0.2
354,15/12/2017,682,18,0.1,43.0,0.9,1485.0,-11.0,"0,0",0.0,0.0,Winter,No Holiday,Yes,0.1
355,15/12/2017,451,19,0.6,41.0,1.2,1550.0,-11.1,"0,0",0.0,0.0,Winter,No Holiday,Yes,0.6
356,15/12/2017,320,20,0.9,42.0,1.2,1113.0,-10.5,"0,0",0.0,0.0,Winter,No Holiday,Yes,0.9
357,15/12/2017,300,21,0.7,47.0,2.7,1283.0,-9.3,"0,0",0.0,0.0,Winter,No Holiday,Yes,0.7
358,15/12/2017,296,22,-0.1,49.0,2.0,870.0,-9.5,"0,0",0.0,0.0,Winter,No Holiday,Yes,-0.1
359,15/12/2017,247,23,-1.3,60.0,2.5,792.0,-8.0,"0,0",0.0,0.0,Winter,No Holiday,Yes,-1.3
360,16/12/2017,217,0,-2.6,73.0,3.4,787.0,-6.7,"0,0",0.0,0.0,Winter,No Holiday,Yes,-2.6
361,16/12/2017,302,1,-3.4,76.0,2.9,,-7.0,"0,0",0.0,0.0,Winter,No Holiday,Yes,-3.4
362,16/12/2017,228,2,-4.1,73.0,2.1,567.0,-8.2,"0,0",0.0,0.0,Winter,No Holiday,Yes,-4.1
363,16/12/2017,129,3,-4.5,71.0,1.6,651.0,-8.9,"0,0",0.0,0.0,Winter,No Holiday,Yes,-4.5
364,16/12/2017,80,4,-5.0,70.0,2.7,702.0,-9.6,"0,0",0.0,0.0,Winter,No Holiday,Yes,-5.0
365,16/12/2017,45,5,-5.6,72.0,2.0,662.0,-9.8,"0,0",0.0,0.0,Winter,No Holiday,Yes,-5.6
366,16/12/2017,66,6,-6.1,69.0,2.9,765.0,-10.8,"0,0",0.0,0.0,Winter,No Holiday,Yes,-6.1
367,16/12/2017,90,7,-6.7,64.0,2.1,977.0,-12.3,"0,0",0.0,0.0,Winter,No Holiday,Yes,-6.7
368,16/12/2017,190,8,-7.3,62.0,2.6,1112.0,-13.3,"0,0",0.0,0.0,Winter,No Holiday,Yes,-7.3
369,16/12/2017,195,9,-7.2,47.0,2.8,1724.0,-16.6,"0,18",0.0,0.0,Winter,No Holiday,Yes,-7.2
370,16/12/2017,201,10,-6.2,42.0,2.3,1893.0,-17.0,"0,52",0.0,0.0,Winter,No Holiday,Yes,-6.2
371,16/12/2017,239,11,-5.2,30.0,4.0,1991.0,-20.1,"0,86",0.0,0.0,Winter,No Holiday,Yes,-5.2
372,16/12/2017,252,12,-4.1,28.0,3.8,1998.0,-19.9,"1,08",0.0,0.0,Winter,No Holiday,Yes,-4.1
373,16/12/2017,296,13,-3.7,23.0,4.0,1980.0,-21.8,"1,12",0.0,0.0,Winter,No Holiday,Yes,-3.7
374,16/12/2017,292,14,-3.4,,4.3,1966.0,-22.1,"1,07",0.0,0.0,Winter,No Holiday,Yes,-3.4
375,16/12/2017,291,15,-3.3,22.0,5.0,2000.0,-22.0,"0,86",0.0,0.0,Winter,No Holiday,Yes,-3.3
376,16/12/2017,258,16,-3.3,24.0,3.5,2000.0,-21.0,"0,54",0.0,0.0,Winter,No Holiday,Yes,-3.3
377,16/12/2017,277,17,-4.6,26.0,2.6,2000.0,-21.2,"0,17",0.0,0.0,Winter,No Holiday,Yes,-4.6
378,16/12/2017,212,18,-5.3,28.0,3.5,2000.0,-21.0,"0,0",0.0,0.0,Winter,No Holiday,Yes,-5.3
379,16/12/2017,173,19,-6.0,32.0,2.4,2000.0,-20.0,"0,0",0.0,0.0,Winter,No Holiday,Yes,-6.0
380,16/12/2017,143,20,-6.6,37.0,3.4,2000.0,-18.9,"0,0",0.0,0.0,Winter,No Holiday,Yes,-6.6
381,16/12/2017,159,21,-7.1,39.0,3.2,2000.0,-18.7,"0,0",0.0,0.0,Winter,No Holiday,Yes,-7.1
382,16/12/2017,155,22,-7.6,41.0,1.6,2000.0,-18.6,"0,0",0.0,0.0,Winter,No Holiday,Yes,-7.6
383,16/12/2017,142,23,-8.0,41.0,2.2,2000.0,-18.9,"0,0",0.0,0.0,Winter,No Holiday,Yes,-8.0
384,17/12/2017,175,0,-8.1,41.0,2.0,2000.0,-19.0,"0,0",0.0,0.0,Winter,No Holiday,Yes,-8.1
385,17/12/2017,146,1,-8.4,40.0,1.6,2000.0,-19.6,"0,0",0.0,0.0,Winter,No Holiday,Yes,-8.4
386,17/12/2017,132,2,-8.7,,2.8,2000.0,-19.8,"0,0",0.0,0.0,Winter,No Holiday,Yes,-8.7
387,17/12/2017,100,3,-9.0,40.0,3.1,,-20.1,"0,0",0.0,0.0,Winter,No Holiday,Yes,-9.0
388,17/12/2017,41,4,-9.5,,1.9,2000.0,-20.6,"0,0",0.0,0.0,Winter,No Holiday,Yes,-9.5
389,17/12/2017,31,5,-9.7,41.0,3.1,2000.0,-20.5,"0,0",0.0,0.0,Winter,No Holiday,Yes,-9.7
390,17/12/2017,39,6,-9.9,42.0,2.3,2000.0,-20.4,"0,0",0.0,0.0,Winter,No Holiday,Yes,-9.9
391,17/12/2017,53,7,-10.2,42.0,2.3,2000.0,-20.6,"0,0",0.0,0.0,Winter,No Holiday,Yes,-10.2
392,17/12/2017,94,8,-10.7,,0.9,2000.0,-20.8,"0,0",0.0,0.0,Winter,No Holiday,Yes,-10.7
393,17/12/2017,122,9,-10.5,38.0,1.1,1950.0,-22.1,"0,19",0.0,0.0,Winter,No Holiday,Yes,-10.5
394,17/12/2017,142,10,-8.5,,1.5,1997.0,-22.6,"0,58",0.0,0.0,Winter,No Holiday,Yes,-8.5
395,17/12/2017,189,11,-7.2,29.0,1.8,1926.0,-22.2,"0,88",0.0,0.0,Winter,No Holiday,Yes,-7.2
396,17/12/2017,216,12,-4.9,25.0,2.6,1966.0,-21.9,"1,08",0.0,0.0,Winter,No Holiday,Yes,-4.9
397,17/12/2017,223,13,-4.5,25.0,3.2,1989.0,-21.6,"1,14",0.0,0.0,Winter,No Holiday,Yes,-4.5
398,17/12/2017,268,14,-3.2,26.0,3.1,1933.0,-20.0,"1,07",0.0,0.0,Winter,No Holiday,Yes,-3.2
399,17/12/2017,278,15,-2.5,28.0,2.0,2000.0,-18.5,"0,85",0.0,0.0,Winter,No Holiday,Yes,-2.5
400,17/12/2017,256,16,-2.7,31.0,2.3,2000.0,-17.5,"0,54",0.0,0.0,Winter,No Holiday,Yes,-2.7
401,17/12/2017,266,17,-3.8,35.0,2.4,2000.0,-17.0,"0,17",0.0,0.0,Winter,No Holiday,Yes,-3.8
402,17/12/2017,204,18,-4.7,37.0,1.8,2000.0,-17.2,"0,01",0.0,0.0,Winter,No Holiday,Yes,-4.7
403,17/12/2017,157,19,-5.6,39.0,1.1,2000.0,-17.3,"0,0",0.0,0.0,Winter,No Holiday,Yes,-5.6
404,17/12/2017,166,20,-6.0,42.0,,2000.0,-16.8,"0,0",0.0,0.0,Winter,No Holiday,Yes,-6.0
405,17/12/2017,168,21,-6.5,45.0,0.7,2000.0,-16.4,"0,0",0.0,0.0,Winter,No Holiday,Yes,-6.5
406,17/12/2017,172,22,-6.6,50.0,0.6,1990.0,-15.3,"0,0",0.0,0.0,Winter,No Holiday,Yes,-6.6
407,17/12/2017,138,23,-6.9,53.0,0.7,2000.0,-14.8,"0,0",0.0,0.0,Winter,No Holiday,Yes,-6.9
408,18/12/2017,151,0,-5.9,50.0,0.6,2000.0,-14.6,"0,0",0.0,0.0,Winter,No Holiday,Yes,-5.9
409,18/12/2017,97,1,-5.3,48.0,0.4,,-14.6,"0,0",0.0,0.0,Winter,No Holiday,Yes,-5.3
410,18/12/2017,38,2,-5.0,65.0,0.4,990.0,-10.5,"0,0",0.0,0.2,Winter,No Holiday,Yes,-5.0
411,18/12/2017,32,3,-5.3,,1.0,767.0,-8.8,"0,0",0.3,0.5,Winter,No Holiday,Yes,-5.3
412,18/12/2017,29,4,-5.4,81.0,0.7,270.0,-8.1,"0,0",0.0,0.7,Winter,No Holiday,Yes,-5.4
413,18/12/2017,27,5,-5.3,81.0,0.9,923.0,-8.0,"0,0",0.0,0.8,Winter,No Holiday,Yes,-5.3
414,18/12/2017,45,6,-5.2,85.0,0.9,271.0,-7.3,"0,0",0.4,1.3,Winter,No Holiday,Yes,-5.2
